_id	model.x	model.y	clust_3	lemma	newspaper	country	formality	_cws.model	_ctxt.model	disambiguation
laaiend/adj/algemeen_dagblad_20031002_24/292	-47.25796135	27.05706447	2	laaiend	algemeen_dagblad	Netherlands	popular	verhul/verb;niet/adv;ben/verb;Balkenende/name;alles/noun	<small>Ze heeft zojuist bij Vader Abraham op schoot vrolijk de klassieker Wilma gezongen , maar</small> dat <u>verhult</u><sup>4.668</sup> <u>niet</u><sup>6.371</sup> dat zij <span class='target'>laaiend</span> <u>is</u><sup>652.426</sup> op <u>Balkenende</u><sup>1.385</sup> . <u>Alles</u><sup>1.155</sup> <small>wordt de nek omgedraaid , zegt ze , van cultuur tot bejaardenzorg . " Daarbinnen</small>	furious
laaiend/adj/de_morgen_19991204_01_132/3230	-3.141939972	6.053838736	3	laaiend	de_morgen	Belgium	quality	Egyptisch/adj;door/prep;omringd/adj;mummie/noun;fresco/noun;glas_raam/noun	<small>zijn opgelost . We zullen er zwijgend de eeuwen trotseren , hooghartig en roerloos als</small> <u>Egyptische</u><sup>2.884</sup> <u>mummies</u><sup>6.398</sup> , <u>omringd</u><sup>4.327</sup> <u>door</u><sup>4.354</sup> <span class='target'>laaiende</span> <u>glasramen</u><sup>6.936</sup> en <u>fresco's</u><sup>5.961</sup> . De <small>bloedrode rubberbomen van Kongo . De waterval van Coo . Steenkolen en staalgieterijen . Spoorwegstations</small>	burning
woedend/adj/nrc_handelsblad_20020718_66/132	-19.78667335	-30.45318661	3	woedend	nrc_handelsblad	Netherlands	quality	uit/verb;gisteren/adv;Pavkovic/name;over/prep;leugen/noun	<small>zijn zakelijke carrière " en zijn " neiging in oorlogstijd onroerend goed te verwerven "</small> . <u>Pavkovic</u><sup>4.675</sup> <u>uitte</u><sup>8.741</sup> zich <u>gisteren</u><sup>92.819</sup> <span class='target'>woedend</span> <u>over</u><sup>1768.193</sup> de " ordinaire <u>leugens</u><sup>33.379</sup> <small>" van de president . " Dit zijn beweringen die ik niet accepteer . Geen</small>	furious
woedend/adj/algemeen_dagblad_20010521_44/222	-34.83260582	-21.46474939	3	woedend	algemeen_dagblad	Netherlands	popular	heb/verb;ben/verb;K./name;over/prep;Bakker/name;van/prep	<small>Tegen de politie zei hij dat hij interessant had willen doen en daarom het verhaal</small> verzonnen <u>had</u><sup>11.105</sup> . <u>K.</u><sup>1.052</sup> <u>is</u><sup>2501.793</sup> <span class='target'>woedend</span> <u>over</u><sup>1768.193</sup> de aangifte <u>van</u><sup>1.792</sup> <u>Bakker</u><sup>4.631</sup> <small>. Volgens hem wil de Bakker , die zelf dood door schuld ten laste is</small>	furious
woedend/adj/het_nieuwsblad_20001204_01_423/91	4.163976742	-51.870218	3	woedend	het_nieuwsblad	Belgium	popular	straat/noun;bewoner/noun;reageer/verb;van/prep;bij/prep;volg/adj	<small>Na de match koelden ze hun woede op de huizen in de Tennisstraat . De</small> <u>bewoners</u><sup>87.06</sup> <u>van</u><sup>1.792</sup> die <u>straat</u><sup>70.121</sup> <u>reageren</u><sup>6020.606</sup> <span class='target'>woedend</span> . " <u>Bij</u><sup>85.133</sup> de <u>volgende</u><sup>18.361</sup> <small>match zullen we de straat met onze wagens blokkeren " , dreigen ze . Om</small>	furious
laaiend/adj/algemeen_dagblad_20020612_45/156	53.17905331	-3.085765502	1	laaiend	algemeen_dagblad	Netherlands	popular	pers/noun;ben/verb;Senegalese/adj;enthoesiast/adj;Soleil/name;rep/verb	<small>nog veel verder komen " , voorspelde een zelfverklaarde voetbalkenner al luidkeels in Dakar .</small> De <u>Senegalese</u><sup>6.1</sup> <u>pers</u><sup>63.384</sup> <u>is</u><sup>652.426</sup> intussen <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . Le <u>Soleil</u><sup>5.857</sup> <u>rept</u><sup>3.111</sup> <small>op de internetsite van een ` briljante prestatie ' . De prestaties van De Leeuwen</small>	very
laaiend/adj/het_nieuwsblad_20040212_01_180/23	41.99407517	-28.15815143	1	laaiend	het_nieuwsblad	Belgium	popular	Oostende_trainer/noun;Bodart/name;Gilbert/name;enthoesiast/adj;over/prep;aanwinst/noun;nieuw/adj	<small>" Okon tien keer beter dan bij Club " Oostende-trainer Gilbert Bodart</small> Club " <u>Oostende-trainer</u><sup>12.846</sup> <u>Gilbert</u><sup>7.127</sup> <u>Bodart</u><sup>17.213</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>over</u><sup>477.063</sup> <u>nieuwste</u><sup>1.489</sup> <u>aanwinst</u><sup>8.217</sup> Paul <small>Okon heeft de trainingen bij KV Oostende hervat . Hij ondervindt geen last meer van</small>	very
laaiend/adj/parool_20010120_150/141	53.53421205	9.675485574	1	laaiend	parool	Netherlands	popular	verpleegkundig/adj;niet/adv;ben/verb;enthoesiast/adj;ben/verb	<small>" Jan Rijnierse en Anja Bos , Amsterdam 44 en 39 jaar , pr-medewerker en</small> <u>verpleegkundige</u><sup>7.605</sup> " We <u>zijn</u><sup>652.426</sup> <u>niet</u><sup>6.371</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . Het thema <u>is</u><sup>652.426</sup> <small>universeel en zo oud als de mensheid : hoe gebrek aan liefde leidt tot zelfdestructie</small>	very
woedend/adj/de_standaard_20030701_01_50/161	11.07391121	-39.95794329	3	woedend	de_standaard	Belgium	quality	rij/verb;spoor/noun;laat/verb;reageer/verb;vakbond/noun;woedend/adj;op/prep	<small>zijn inkomsten uit de particuliere Britse spoorwegmaatschappijen . Die betalen om hun treinen op het</small> <u>spoor</u><sup>6.883</sup> te <u>laten</u><sup>1.794</sup> <u>rijden</u><sup>1.283</sup> . <span class='target'>Woedend</span> De <u>vakbonden</u><sup>163.865</sup> <u>reageerden</u><sup>6020.606</sup> <u>woedend</u><sup>226.366</sup> <u>op</u><sup>792.851</sup> <small>de besparingsplannen van de spoorwegbeheerder en dreigen met stakingen . Network Rail is de opvolger</small>	furious
woedend/adj/algemeen_dagblad_20010922_156/380	-4.330257236	28.53179404	3	woedend	algemeen_dagblad	Netherlands	popular	leid/verb;in/prep;heb/verb;Frankrijk/name;tot/prep;bestrijd/adj	<small>verscholen in een mist van traditie , politiek en misdaad . Het opgelaaide Corsicaanse geweld</small> <u>heeft</u><sup>11.105</sup> <u>in</u><sup>252.829</sup> <u>Frankrijk</u><sup>8.8</sup> <u>geleid</u><sup>104.089</sup> <u>tot</u><sup>1.957</sup> <span class='target'>woedende</span> en elkaar <u>bestrijdende</u><sup>6.637</sup> onderzoeksrechters , <small>hooglopende emoties in de politiek en vette koppen in de krant . Corsica is in</small>	furious
laaiend/adj/de_morgen_19991028_01_81/395	35.22116531	-24.41086209	1	laaiend	de_morgen	Belgium	quality	ben/verb;Touria/noun;enthoesiast/adj;over/prep;boek/noun;bloot/adj	<small>Bart Moeyaert , hier voor iets tussen . Als auteur heeft hij de meisjes voor</small> zich gewonnen . <u>Touria</u><sup>13.91</sup> <u>is</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>over</u><sup>477.063</sup> het <u>boek</u><sup>3.986</sup> <u>Blote</u><sup>1.945</sup> <small>handen dat ze destijds van hem las . Maar ook als docent blijkt Moeyaert in</small>	very
woedend/adj/het_laatste_nieuws_20041230_01_561/11	-23.85035811	-31.19966894	3	woedend	het_laatste_nieuws	Belgium	popular	Rupo/name;Di/name;over/prep;arrest/noun	<small>Di Rupo</small> <u>Di</u><sup>1.344</sup> <u>Rupo</u><sup>2.256</sup> <span class='target'>woedend</span> <u>over</u><sup>1768.193</sup> <u>arresten</u><sup>4.399</sup> Raad van State <small>BRUSSEL PS-voorzitter Elio Di Rupo roept de Franstalige partijvoorzitters bij elkaar om zich te beraden</small>	furious
woedend/adj/nrc_handelsblad_20010303_126/73	-38.09336157	33.42276341	2	woedend	nrc_handelsblad	Netherlands	quality	brief/noun;krant/noun;schrijf/verb;heb/verb;ben/verb	<small>je iemand een klap verkopen als je je bedreigd voelt ? Zijn vriendin had de</small> <u>krant</u><sup>48.322</sup> een <u>brief</u><sup>148.395</sup> <u>geschreven</u><sup>20.424</sup> . <span class='target'>Woedend</span> <u>was</u><sup>2501.793</sup> ze . Ze <u>hadden</u><sup>11.105</sup> <small>haar vriend bijna een vol etmaal in de cel opgesloten . Als een misdadiger hadden</small>	furious
laaiend/adj/de_standaard_20030627_01_111/538	9.879869843	-27.72613786	3	laaiend	de_standaard	Belgium	quality	Susheela/name;krijg/verb;Raman/name;plaat/noun;kritiek/noun	<small>één kunstje " , zegt Raman . " Hij zit vol variatie . " In</small> eigen land <u>kreeg</u><sup>12.392</sup> <u>Susheela</u><sup>13.418</sup> <u>Raman</u><sup>7.403</sup> <span class='target'>laaiende</span> <u>kritieken</u><sup>101.78</sup> , maar de <u>plaat</u><sup>5.627</sup> <small>verkocht voor geen meter . In Frankrijk daarentegen heeft men de Indische omarmd . "</small>	other
laaiend/adj/parool_20031210_49/112	34.31927501	-17.62798857	1	laaiend	parool	Netherlands	popular	goed/adj;niet/adv;snap/verb;bezuiniging/noun;enthoesiast/adj;over/prep;ben/verb	<small>miljoen euro bij gevraagd om er volgend jaar twee te kunnen bezuinigen . " Ik</small> <u>snap</u><sup>2.082</sup> <u>best</u><sup>4.697</sup> dat hij <u>niet</u><sup>6.371</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>is</u><sup>652.426</sup> <u>over</u><sup>477.063</sup> de <u>bezuiniging</u><sup>2.3</sup> <small>die we hem opleggen . Maar hij moet . Van ons . " Het is</small>	very
woedend/adj/algemeen_dagblad_20010530_130/48	4.147620373	18.83545636	3	woedend	algemeen_dagblad	Netherlands	popular	naburig/adj;in/prep;steek/verb;betoger/noun	<small>drongen het nationale radiostation binnen om via de ether te protesteren tegen het parlement .</small> <u>In</u><sup>252.829</sup> het <u>naburige</u><sup>2.103</sup> Pasuruan <u>staken</u><sup>23.211</sup> <span class='target'>woedende</span> <u>betogers</u><sup>270.18</sup> twee kerken in brand <small>. Gisternacht bleek een meerderheid van het parlement voorstander te zijn van een afzettingsprocedure tegen</small>	furious
woedend/adj/parool_20011114_108/279	8.51628874	9.770077536	3	woedend	parool	Netherlands	popular	Schafthuizen/name;storm_binnen/verb;Joop/name;verslaggever/noun;Van/name;Gendt/name	<small>. Er ontspon zich een gesprek , de fotograaf maakte aanstalten foto's te maken ,</small> toen <u>Joop</u><sup>7.002</sup> <u>Schafthuizen</u><sup>6.793</sup> <u>binnenstormde</u><sup>18.253</sup> . <span class='target'>Woedend</span> . <u>Verslaggever</u><sup>8.273</sup> <u>Van</u><sup>2.327</sup> <u>Gendt</u><sup>2.057</sup> probeerde <small>nog uit te leggen met welk journalistiek doel zij waren gekomen en bood aan het</small>	furious
woedend/adj/parool_20031210_66/46	13.994997	-44.34143683	3	woedend	parool	Netherlands	popular	kolonist/noun;heb/verb;Joods/adj;reageer/verb;aankondiging/noun;op/prep	<small>Mofaz zullen binnen enkele dagen acht illegale nederzettingen - of de aanzet daartoe - worden</small> verwijderd . <u>Joodse</u><sup>11.131</sup> <u>kolonisten</u><sup>48.198</sup> <u>hebben</u><sup>11.105</sup> <span class='target'>woedend</span> <u>gereageerd</u><sup>6020.606</sup> <u>op</u><sup>792.851</sup> die <u>aankondiging</u><sup>19.311</sup> en <small>gedreigd met ' oorlog ' al s de regering haar plannen doorzet . In de</small>	furious
woedend/adj/nrc_handelsblad_19990705_120/152	11.66816015	1.472700757	3	woedend	nrc_handelsblad	Netherlands	quality	;roep/verb;hier/adv;Geneugden/name;Van/name	<small>grote voorsprong op Fantini , toen hij in Saint Malo door de finish ging '</small> of : ` wat de <span class='target'>woedende</span> Belg <u>Van</u><sup>2.327</sup> <u>Geneugden</u><sup>3.035</sup> <u>hier</u><sup>16.782</sup> <u>roept</u><sup>154.818</sup> <small>naar Hassenforder komt niet voor publicatie in aanmerking , maar duidelijk is wel dat `</small>	furious
laaiend/adj/volkskrant_19990915_73/792	-54.96787156	26.34592109	2	laaiend	volkskrant	Netherlands	quality	afloop/noun;na/prep;uit/prep;ben/verb;UEFA/name	<small>en toen al een fratsenmaker ) en door het missen van een penalty . Robert</small> <u>uit</u><sup>7.424</sup> Oostende <u>is</u><sup>652.426</sup> <u>na</u><sup>1.591</sup> <u>afloop</u><sup>11.558</sup> <span class='target'>laaiend</span> . Op de <u>UEFA</u><sup>2.702</sup> , <small>op de Duitse scheidsrechter , op Blair , Clinton , de Leeds-spelers , de NATO</small>	furious
laaiend/adj/algemeen_dagblad_20040207_103/350	56.84862361	1.661171848	1	laaiend	algemeen_dagblad	Netherlands	popular	;enthoesiast/adj;Sanders/name;ben/verb;Marieke/name	<small>thee ' ) over het motto voor de publiekscampagne zijn ( ' Europa , best</small> belangrijk ' ) , zo <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>is</u><sup>652.426</sup> VVDEuroparlementariër <u>Marieke</u><sup>12.644</sup> <u>Sanders</u><sup>10.374</sup> <small>over het beeldmerk . " Heel sterk " , aldus de liberale cultuurspecialiste over het</small>	very
woedend/adj/de_standaard_20030502_01_13/465	-48.79427009	45.34189318	2	woedend	de_standaard	Belgium	quality	ben/verb;ouder/noun;	<small>" Ik begreep niet wat er gebeurde . Ik zag het plafond op me vallen</small> . " Vele <u>ouders</u><sup>32.712</sup> <u>waren</u><sup>2501.793</sup> <span class='target'>woedend</span> . " De stal die <small>ik heb gebouwd , is niet ingestort maar de school wel " , zei Abdullah</small>	furious
woedend/adj/de_morgen_20010905_01_9/2608	-62.67691389	40.72426281	2	woedend	de_morgen	Belgium	quality	Satie/noun;ben/verb;auteur_schap/noun;blaas/verb	<small>zijzelf , maar de artiste Valentine Gross bemiddelde tussen de protagonisten . Cocteau eiste het</small> <u>auteurschap</u><sup>6.44</sup> op . <u>Satie</u><sup>7.211</sup> <u>was</u><sup>2501.793</sup> <span class='target'>woedend</span> . Maar hij <u>blies</u><sup>3.317</sup> de <small>aftocht . Cocteau heeft de muziek gecomponeerd ? Mij goed . Picasso schreef de tekst</small>	furious
woedend/adj/volkskrant_20010525_58/361	-35.90590289	-1.196535793	3	woedend	volkskrant	Netherlands	quality	neger/noun;zebra/noun;op/prep;automobilist/noun;buiten/adv;naar/prep;kom/verb	<small>veel bijzonders op de Nieuwezijds Voorburgwal gebeuren , totdat een auto moet stoppen voor een</small> <u>neger</u><sup>1.331</sup> <u>op</u><sup>792.851</sup> een <u>zebra</u><sup>4.525</sup> . <span class='target'>Woedend</span> <u>komt</u><sup>19.113</sup> de <u>automobilist</u><sup>23.187</sup> <u>naar</u><sup>1.242</sup> <u>buiten</u><sup>38.426</sup> <small>, een dolk in zijn hand . Doodkalm begint de neger zijn kleren uit te</small>	furious
woedend/adj/de_morgen_20041231_01_153/693	-24.20786626	-17.85544647	3	woedend	de_morgen	Belgium	quality	Sharon/name;weet/verb;premier/noun;laat/verb;over/prep;ben/verb;verklaring/noun	<small>boze reacties van de machtige kolonistenlobby opgeleverd . Ook toen had men van bij de</small> <u>premier</u><sup>180.081</sup> <u>laten</u><sup>1.794</sup> <u>weten</u><sup>5.048</sup> dat <u>Sharon</u><sup>33.687</sup> <span class='target'>woedend</span> <u>was</u><sup>2501.793</sup> <u>over</u><sup>1768.193</sup> Olmerts <u>verklaringen</u><sup>12.568</sup> en <small>die zeker niet kon aanvaarden . In de loop van 2005 wordt de Gaza ontruimd</small>	furious
laaiend/adj/het_nieuwsblad_20000711_01_438/96	52.14393088	6.606656494	1	laaiend	het_nieuwsblad	Belgium	popular	rol_stoel_patiënt/noun;zet_in/verb;ben/verb;voor/prep;enthoesiast/adj;niet/adv;alleen/adj;ben/verb	<small>van burgemeester Cardoen en het gemeentebestuur . Club Plus , een Galmaardse vereniging die zich</small> <u>inzet</u><sup>1.16</sup> <u>voor</u><sup>14.139</sup> <u>rolstoelpatiënten</u><sup>8.367</sup> , <u>is</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . <u>Niet</u><sup>6.371</sup> <u>alleen</u><sup>1.694</sup> <u>is</u><sup>652.426</sup> <small>er een vlotte toegankelijkheid , het gemeentebestuur had ook oog voor ontspanning . In samenspraak</small>	very
laaiend/adj/parool_20000131_77/1238	-59.25841386	35.03179435	2	laaiend	parool	Netherlands	popular	Berg/name;Kasparov/name;ben/verb;	<small>. De toernooidirecteur keek er heel ongemakkelijk bij . " Morozevitsj , " piepte Van</small> den <u>Berg</u><sup>2.002</sup> . <u>Kasparov</u><sup>3.463</sup> <u>was</u><sup>652.426</sup> <span class='target'>laaiend</span> . Geen respect . " <small>Dan geef ik géén persconferentie , " brieste hij . " Maar ík kan er</small>	furious
laaiend/adj/parool_20011217_24/1134	63.63601392	11.11694366	1	laaiend	parool	Netherlands	popular	ben/verb;hoofdrol/noun;enthoesiast/adj	<small>afspraken voor afgezegd . We legden haar een uitgewerkt idee met Margaret Thatcher in de</small> <u>hoofdrol</u><sup>1.128</sup> voor . Ze <u>was</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . Binnenkort horen we <small>of ze het aankopen . " Van Dit programma is voor koningin Beatrix maakte het</small>	very
laaiend/adj/algemeen_dagblad_20020214_113/364	-28.15758383	-22.29693385	3	laaiend	algemeen_dagblad	Netherlands	popular	commentator/noun;ben/verb;Amerikaans/adj;meteen/adv;over/prep	<small>uit hun eigen land , Oekraïne , Polen , China en Frankrijk . Alle (</small> <u>Amerikaanse</u><sup>1.444</sup> ) <u>commentatoren</u><sup>3.002</sup> <u>waren</u><sup>652.426</sup> <u>meteen</u><sup>49.745</sup> <span class='target'>laaiend</span> <u>over</u><sup>477.063</sup> die uitslag , de <small>telefoon van de tv-zender NBC raakte overbelast omdat duizenden kijkers hun woede afreageerden , het</small>	furious
laaiend/adj/het_laatste_nieuws_20020313_01_1/289	75.50548816	-27.77718312	1	laaiend	het_laatste_nieuws	Belgium	popular	inschrijving/noun;niet/adv;echt/adj;enthoesiast/adj	<small>de daaruit volgende waarschuwingsboodschap aan alle deelnemende semafoons - blijken de handelaars , afgaande op</small> de <u>inschrijvingen</u><sup>2.42</sup> , <u>niet</u><sup>6.371</sup> <u>echt</u><sup>4.389</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . andquot; We denken <small>dat een groot deel van hen nog de kat uit de boom kijkt andquot; ,</small>	very
woedend/adj/algemeen_dagblad_20031028_120/307	-0.782261279	1.517329842	3	woedend	algemeen_dagblad	Netherlands	popular	om/prep;aan/prep	<small>vond ik het allemaal . Zo'n conclusie trek je in een verhitte entourage . Gillende</small> Brabanders <u>om</u><sup>9.661</sup> me heen . <span class='target'>Woedende</span> Amsterdammers <u>aan</u><sup>113.03</sup> de overkant . <small>Op het veld heerste wanorde .</small>	furious
woedend/adj/volkskrant_20031004_218/263	-15.45151367	15.96483637	3	woedend	volkskrant	Netherlands	quality	volg/adj;ochtend/noun;eigenaar/noun	<small>kijken kroop de tweedehonkman door het gat . De eerstehonkman sliep lekker door . De</small> <u>volgende</u><sup>18.361</sup> <u>ochtend</u><sup>1.83</sup> stelden we de <span class='target'>woedende</span> <u>eigenaar</u><sup>1.38</sup> gerust door onmiddellijk het <small>door hem geëiste bedrag te betalen , hoewel deze onbetrouwbare Belg duidelijk een veel te</small>	furious
woedend/adj/het_nieuwsblad_20031011_01_656/50	-43.06286202	18.00078941	2	woedend	het_nieuwsblad	Belgium	popular	kan/verb;zwart/adj;niet/adv;ben/verb;bezet/verb;heel/adj;Ford_werknemer/noun	<small>rond Ford Genk is gisteren in alle hevigheid losgebarsten . De rookwolken rond de fabriek</small> <u>konden</u><sup>140.879</sup> <u>niet</u><sup>127.364</sup> <u>zwarter</u><sup>4.302</sup> <u>zijn</u><sup>2501.793</sup> . <span class='target'>Woedende</span> <u>Ford-werknemers</u><sup>13.968</sup> <u>bezetten</u><sup>9.322</sup> ondertussen de <u>hele</u><sup>4.199</sup> <small>dag drukke kruispunten rond Genk . Aan de basis van de woede lag niet alleen</small>	furious
laaiend/adj/de_standaard_19990303_01_54/423	56.96743683	9.036289914	1	laaiend	de_standaard	Belgium	quality	niet/adv;Vanessa/name;enthoesiast/adj;Chinitor/name;ben/verb	<small>je er ook moet maken , zegt hij . Ach kom , de man wil</small> gewoon <u>niet</u><sup>6.371</sup> toegeven dat hij <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>is</u><sup>652.426</sup> . <u>Vanessa</u><sup>3.998</sup> <u>Chinitor</u><sup>8.226</sup> <small>, van Hongaarse afkomst , staat te wiegen als een korenhalm op een Ierse heuvel</small>	very
woedend/adj/parool_20010307_77/75	12.28882134	-47.94810207	3	woedend	parool	Netherlands	popular	heb/verb;vertegenwoordiger/noun;Haika/name;van/prep;reageer/verb;op/prep;van/prep	<small>Haika , een organisatie die wordt beschouwd als jonge radicale reserve van de afscheidingsgroep ETA</small> . <u>Vertegenwoordigers</u><sup>3.826</sup> <u>van</u><sup>1.792</sup> <u>Haika</u><sup>8.319</sup> <u>hebben</u><sup>11.105</sup> <span class='target'>woedend</span> <u>gereageerd</u><sup>6020.606</sup> <u>op</u><sup>792.851</sup> het oppakken <u>van</u><sup>1.792</sup> <small>hun bestuur . Volgens een zegsman wil de Spaanse overheid ' het Baskische volk kapot</small>	furious
woedend/adj/parool_19990511_21/673	10.77791569	21.29309412	3	woedend	parool	Netherlands	popular	ander/adj;buiten/adv;sta/verb;	<small>vrouwtje in nachtjapon kijken , want de ruimte is te klein om te betreden .</small> <u>Buiten</u><sup>38.426</sup> <u>staat</u><sup>16.552</sup> een <u>andere</u><sup>5.799</sup> , <span class='target'>woedende</span> pop , opgebouwd uit harde <small>plastic poppenhoofden met een mes in de handen . Die pop voelt niet prettig aan</small>	furious
laaiend/adj/volkskrant_20001201_149/176	-47.8921774	34.339834	2	laaiend	volkskrant	Netherlands	quality	UPC_topman/noun;Mark/name;ben/verb;Schneider/name;verketter/verb;perfide/adj	<small>, en een analist van HSBC het koersdoel had verlaagd van 14 naar 10 euro</small> . <u>UPC-topman</u><sup>13.031</sup> <u>Mark</u><sup>3.466</sup> <u>Schneider</u><sup>4.488</sup> <u>was</u><sup>652.426</sup> <span class='target'>laaiend</span> . Hij <u>verketterde</u><sup>6.785</sup> de <u>perfide</u><sup>8.013</sup> <small>critici publiekelijk . Het slot van het liedje was dat Slotboom op vrijdag 24 november</small>	furious
laaiend/adj/nrc_handelsblad_19991210_34/1570	8.738543848	-9.950713216	3	laaiend	nrc_handelsblad	Netherlands	quality	CBS/name;pers/noun;woedend/adj;moet/verb;wel/adv	<small>bracht ze voor een wenend publiek de ` Battle Hymn of the Republic ' .</small> <u>CBS</u><sup>2.274</sup> <u>woedend</u><sup>6.305</sup> , de <u>pers</u><sup>63.384</sup> <span class='target'>laaiend</span> : het nummer <u>moest</u><sup>21.655</sup> <u>wel</u><sup>3.109</sup> <small>worden uitgezonden , zij het zonder haar aankondiging ` This is for you , Jack</small>	furious
laaiend/adj/de_morgen_20000317_01_111/520	72.23655771	-24.6774338	1	laaiend	de_morgen	Belgium	quality	door/prep;gestuwd/adj;af/adj;enthoesiast/adj;voltallig/adj;zaal/noun	<small>' Good Feeling ' demonstreerden , waren ze met zijn drieën eigenlijk nog het beste</small> <u>af</u><sup>1.12</sup> . <u>Gestuwd</u><sup>10.908</sup> <u>door</u><sup>4.354</sup> een <span class='target'>laaiend</span> <u>enthousiaste</u><sup>6715.698</sup> <u>zaal</u><sup>21.314</sup> begon de <u>voltallige</u><sup>3.614</sup> <small>groep zich naar het einde toe echter steeds vaker in rommelige spielereien en overdadige solo's</small>	very
woedend/adj/nrc_handelsblad_19991223_109/147	-36.57515773	-21.03958868	3	woedend	nrc_handelsblad	Netherlands	quality	val/verb;ben/verb;leraar/noun;laat/verb;over/prep;alom/adv;verwarring/noun	<small>school , omdat ze op het Journaal hadden gezien dat ze verplichte vakken plotseling mochten</small> <u>laten</u><sup>1.794</sup> <u>vallen</u><sup>4.108</sup> , <u>leraren</u><sup>19.087</sup> <u>waren</u><sup>2501.793</sup> <span class='target'>woedend</span> . <u>Verwarring</u><sup>3.319</sup> <u>alom</u><sup>1.273</sup> <u>over</u><sup>1768.193</sup> de <small>vernieuwing van de hoogste klassen van havo en vwo , in de volksmond ` het</small>	furious
woedend/adj/parool_20020628_37/50	0.907297247	-51.16685402	3	woedend	parool	Netherlands	popular	reageer/verb;vorm/verb;LPF_kamer_fractie/noun;dreig/verb;zelfs/adv	<small>en vice-voorzitter John Dost braken gisteren met hun voorgestelde opvolgers , die al een interim-bestuur</small> <u>vormden</u><sup>2.766</sup> . De <u>LPF-Kamerfractie</u><sup>24.702</sup> <u>reageert</u><sup>6020.606</sup> <span class='target'>woedend</span> en <u>dreigt</u><sup>79.728</sup> <u>zelfs</u><sup>4.276</sup> uit de <small>partij te stappen . De crisis komt na een weken slepend conflict over de macht</small>	furious
woedend/adj/parool_19990920_119/466	-62.88485071	30.20970411	2	woedend	parool	Netherlands	popular	ben/verb;vriend/noun;bries/verb	<small>het hele gezelschap natuurlijk om in de riante bedden en sliep spinnend zijn roes uit</small> . " De verhuurder <u>is</u><sup>2501.793</sup> <span class='target'>woedend</span> ! " <u>briesten</u><sup>49.969</sup> mijn <u>vrienden</u><sup>2.613</sup> <small>in Airole , op wier voorspraak ik dat huisje had gekregen . Ik begreep dat</small>	furious
laaiend/adj/parool_20010221_81/787	-56.00737255	42.74359536	2	laaiend	parool	Netherlands	popular	speler/noun;heb/verb;ben/verb	<small>dat mogelijk afspraken geschonden zijn . Maar hij had niet meer dan zijn werk gedaan</small> . En als de <u>spelers</u><sup>1.803</sup> <span class='target'>laaiend</span> <u>zijn</u><sup>652.426</sup> , <u>hadden</u><sup>2.555</sup> ze toch <small>de telefoon kunnen pakken . Hij vond het ' zeer kwalijk ' dat hij nu</small>	furious
woedend/adj/de_morgen_20020222_01_68/298	8.964875457	-42.59309161	3	woedend	de_morgen	Belgium	quality	reageer/verb;regering/noun;Liberiaans/adj;op/prep;aantijging/noun	<small>De noodtoestand stelt Taylor ook in staat om de verkiezingscampagne voor volgend jaar te controleren</small> . De <u>Liberiaanse</u><sup>2.63</sup> <u>regering</u><sup>69.125</sup> <u>reageert</u><sup>6020.606</sup> <span class='target'>woedend</span> <u>op</u><sup>792.851</sup> de <u>aantijgingen</u><sup>216.661</sup> . " <small>Ze zijn belachelijk " , zegt minister van Informatie Reginald Goodridge . " Deze regering</small>	furious
laaiend/adj/parool_19990115_88/804	0.635428386	12.57329029	3	laaiend	parool	Netherlands	popular	niet/adv;zeg/verb;oprecht/adj;woede/noun;met/prep	<small>details was uitgewerkt , maar vanwege politieke perikelen werd afgeblazen . Boos was hij daarover</small> , om <u>niet</u><sup>6.371</sup> te <u>zeggen</u><sup>3.491</sup> <span class='target'>laaiend</span> . <u>Met</u><sup>25.387</sup> zijn <u>oprechte</u><sup>2.864</sup> <u>woede</u><sup>15.058</sup> <small>en hartstochtelijke bijdrage aan discussies inspireerde hij alle generaties architecten die na hem kwamen .</small>	furious
