tokid	tsne.x	tsne.y	clust_4	lemma	century
vernietigd/vond001dewe09_01.meta/230037	23.1210506695858	-17.3083957198971	4	vernietigen	16_17
vernielt/coor001godt02_01.meta/21241	-11.3639527107501	-11.1523684494475	1	vernielen	16_17
vernietigt/vond001dewe09_01.meta/38849	-15.0844418597549	7.64263855776568	1	vernietigen	16_17
vernielen/vond001dewe09_01.meta/122523	7.65424757650758	-20.3785456953631	2	vernielen	16_17
vernielen/vond001dewe06_01.meta/102186	7.32155639256012	-31.5741882575171	2	vernielen	16_17
vernietigd/mart021kate01_01.meta/17504	-14.9962986608763	12.2468092140375	1	vernietigen	16_17
vernield/hart038besc01_01.meta/335281	18.6971921990257	2.10954841933039	4	vernielen	16_17
vernielen/coor001vand05_01.meta/18734	-0.620431805388111	-29.0142026520313	2	vernielen	16_17
vernietigt/duij002leve01_01.meta/121989	-10.2896728972004	3.08597169008833	1	vernietigen	16_17
vernield/bruy004reiz03_01.meta/177237	-16.7728027340391	-34.4930068167391	2	vernielen	16_17
vernietigd/_den001denk02_01.meta/148979	-19.6128369119729	23.9008531942605	1	vernietigen	16_17
vernietigen/lair001groo01_01.meta/59821	24.1711279502571	23.0126821548591	1	vernietigen	16_17
vernietigt/post003rein01_01.meta/123925	-21.6362403193	18.7560526331032	1	vernietigen	16_17
vernielen/vond001dewe06_01.meta/196306	-0.0880467310251455	-18.1389407208172	2	vernielen	16_17
vernietigt/feit007juli01_01.meta/45247	-18.7090012609511	16.0473099187033	1	vernietigen	16_17
vernietigen/vond001dewe08_01.meta/449293	22.8677518156996	24.1463470041015	1	vernietigen	16_17
vernielden/vond001dewe07_01.meta/447783	-15.1053381536909	14.6846594914693	1	vernielen	16_17
vernielen/rust001scho01_01.meta/22600	22.6134706479974	-1.6097779537215	4	vernielen	16_17
vernield/vond001dewe06_01.meta/223766	14.8435921904463	-31.9658272763886	2	vernielen	16_17
vernielt/rust001scho01_01.meta/16767	-12.9574324209939	5.16266862604361	1	vernielen	16_17
vernietigen/_ges021gesc01_01.meta/23349	-10.7102932639701	38.9834786472151	1	vernietigen	16_17
vernielen/mart021kate01_01.meta/201107	-5.62578137060919	19.7359758886207	1	vernielen	16_17
vernield/rust001scho01_01.meta/7330	6.96351137565017	-35.8022726293981	2	vernielen	16_17
vernielt/coor001dato02_01.meta/9085	14.0640860166093	8.5664481205256	3	vernielen	16_17
vernietigd/lair001groo01_01.meta/188122	-6.9918076247679	-6.81203602230293	1	vernietigen	16_17
vernielen/vond001dewe10_01.meta/2693	32.1552489863899	-1.80560126469752	4	vernielen	16_17
vernielt/rust001scho01_01.meta/75994	28.5461928712788	6.62796577740524	4	vernielen	16_17
vernietigde/vond001dewe01_01.meta/200996	-8.47715825415995	-9.63601104670744	1	vernietigen	16_17
vernietigt/brun002wets01_01.meta/28160	-8.79444024202677	17.6876532999819	1	vernietigen	16_17
vernietigd/_den001denk03_01.meta/23765	-9.58359309004661	8.23296786348374	1	vernietigen	16_17
vernietigd/woen003lant02_01.meta/49073	-13.9356121616607	-0.57854664496894	1	vernietigen	16_17
vernielen/post003rein01_01.meta/109329	24.2990523371528	9.07925270564215	1	vernielen	16_17
vernielen/coor001heme02_01.meta/63256	-1.27760760405967	-25.3645970325131	2	vernielen	16_17
vernietigd/post003rein01_01.meta/252504	-5.42388354402701	8.58289497088222	1	vernietigen	16_17
vernielen/woen003aant01_01.meta/111187	-10.8599853199272	8.37510890204152	1	vernielen	16_17
vernielen/ferm001nieu01_01.meta/147937	8.61045088562135	3.64009063200466	3	vernielen	16_17
vernielt/coor001oogh01_01.meta/7709	1.37179646698407	-30.1042892654628	2	vernielen	16_17
vernielen/swaa003kodd01_01.meta/91188	11.9826277697584	15.5072939295876	3	vernielen	16_17
vernielt/wolf016will03_01.meta/14990	-7.07915996335132	-37.4326722669819	2	vernielen	16_17
vernietigd/vond001dewe04_01.meta/139255	6.4733563650277	20.8977547474383	1	vernietigen	16_17
vernielt/post003rein01_01.meta/32869	18.9134821531926	-0.284441230454282	4	vernielen	16_17
vernietigden/wolf016corn01_01.meta/10919	-33.1985868429151	10.0257979941437	1	vernietigen	16_17
vernielt/coor001ladd02_01.meta/27233	-4.34736822010312	-25.5128251659281	2	vernielen	16_17
vernielt/sucq002wech01_01.meta/365856	-13.4191138428835	-28.027636544528	2	vernielen	16_17
vernielen/post003rein01_01.meta/103793	-5.62223441787705	14.541988599742	1	vernielen	16_17
vernielde/hart038besc01_01.meta/198281	4.67426828188691	-2.16526357196993	1	vernielen	16_17
vernielen/_hae008haer01_01.meta/69715	28.0791359345508	-0.904443992676104	4	vernielen	16_17
vernietigd/stij003opko01_01.meta/11419	-31.2029746115357	11.2501198984396	1	vernietigen	16_17
vernielen/_den001denk02_01.meta/63462	7.34505998780395	4.32608894213934	1	vernielen	16_17
vernielen/vond001dewe09_01.meta/403141	5.59592202570232	-18.0033395875894	2	vernielen	16_17
vernietigen/vond001dewe07_01.meta/180921	4.90899660923929	-30.5637537655549	2	vernietigen	16_17
vernielt/bell002proe01_01.meta/40750	20.1329148901899	-14.9153548051454	4	vernielen	16_17
vernielen/vond001dewe04_01.meta/251088	-9.04751185521368	11.9085642675068	1	vernielen	16_17
vernield/kapp006zesj01_01.meta/81485	-0.898168131538039	28.2666107408606	1	vernielen	18
vernietigen/_gid001186701_01.meta/661904	-6.47778873973617	22.1323476670775	1	vernietigen	18
vernietigen/_gid001184401_01.meta/191659	5.69191075774198	10.304968493774	1	vernietigen	18
vernietigd/gram004madj01_01.meta/93117	0.130982314259745	16.1756355410776	1	vernietigen	18
vernielen/koet003fant01_01.meta/41102	17.3983026496127	20.2339673175121	2	vernielen	18
vernietigen/_gid001184201_01.meta/281869	18.3897466310385	18.3803872630855	3	vernietigen	18
vernielen/_gid001185001_01.meta/453250	-11.7266830017318	16.9072050529867	2	vernielen	18
vernietigen/busk001litt25_01.meta/54839	30.6489584446696	-6.56274585940961	3	vernietigen	18
vernield/_gid001184001_01.meta/147431	1.85903288289445	-16.6393428456871	2	vernielen	18
vernietigen/lief001uitd01_01.meta/36429	-16.5639167388444	5.06689832204325	2	vernietigen	18
vernietigde/_gid001186701_01.meta/382213	-10.6982623856399	30.6235165855673	3	vernietigen	18
vernietigd/_gid001189201_01.meta/836789	32.5627095672477	-1.24265878049877	3	vernietigen	18
vernield/_gid001189301_01.meta/294399	1.73298013538543	-11.0798621195923	2	vernielen	18
vernielt/will028belg07_01.meta/112079	-13.2960126203884	11.6036532404228	4	vernielen	18
vernielde/_gid001188701_01.meta/852927	8.80220368369161	-11.4432596033067	2	vernielen	18
vernietigd/_gid001185901_01.meta/269520	11.8055626028217	10.03924713078	3	vernietigen	18
vernield/andr018holl01_01.meta/62151	-22.2026345434241	-4.26687005082257	4	vernielen	18
vernietigde/_gid001188201_01.meta/885593	-2.88079540574758	13.3449279219946	1	vernietigen	18
vernield/_gid001185001_01.meta/18252	-15.3515301111044	-5.66523244747095	4	vernielen	18
vernielt/_gid001184601_01.meta/637299	-5.77142896000171	-10.8379936375454	2	vernielen	18
vernielen/_gid001187401_01.meta/918067	-17.2411044404347	-4.83310469147673	4	vernielen	18
vernietigd/coup002verz03_01.meta/18804	-14.0747990611081	21.2246513491321	2	vernietigen	18
vernietigd/haff003reiz01_01.meta/186657	11.0207205658837	6.95408763527076	3	vernietigen	18
vernietigd/_gid001183801_01.meta/165053	17.1405330874907	-7.174538544724	3	vernietigen	18
vernielen/zett001bern01_01.meta/5194	-21.8825908677106	2.92363289713951	2	vernielen	18
vernietigde/schi018roma03_01.meta/239442	5.31793131543895	19.3399543612556	2	vernietigen	18
vernietigt/_gid001188101_01.meta/132747	-32.0456806357883	-2.17984524522982	2	vernietigen	18
vernielen/_gid001185601_01.meta/206523	-2.53953650709067	27.9898730887067	1	vernielen	18
vernielde/_gid001185101_01.meta/274722	-10.962660731827	-3.57866224751201	4	vernielen	18
vernield/_gid001185101_01.meta/268061	-33.7251218067639	-4.87511161176442	2	vernielen	18
vernielen/verm025dagb01_01.meta/50003	-20.5722446463531	-3.34359875104774	4	vernielen	18
vernield/loos005leve01_01.meta/184358	-17.818003206195	8.06185759651971	2	vernielen	18
vernietigd/_bel002189101_01.meta/5277	18.7204793019921	17.1651261920282	3	vernietigen	18
vernield/crem001roma04_01.meta/27687	-24.0528595683412	-11.3499742794458	4	vernielen	18
vernietigen/_gid001185701_01.meta/373416	10.7142920327909	9.94068890438338	3	vernietigen	18
vernielen/_gid001186701_01.meta/486434	22.7664915764963	16.0967576576814	3	vernielen	18
vernielde/_gid001187301_01.meta/413083	-18.2544526083004	19.3303095504008	2	vernielen	18
vernielen/boek013arno01_01.meta/60567	-14.560804327828	-16.5388987484216	3	vernielen	18
vernield/bild002gesc11_01.meta/9203	-6.86580386031158	-10.7443315995378	2	vernielen	18
vernietigd/_gid001186501_01.meta/282762	10.8266130351534	-20.0455983980406	2	vernietigen	18
vernielen/_gid001186801_01.meta/542715	-12.6447684312464	-21.4442157953764	2	vernielen	18
vernield/_gid001186001_01.meta/151194	-1.9168099438957	-26.7342423831835	2	vernielen	18
vernielen/_gid001187701_01.meta/904365	-10.73946452082	-20.2061450396956	2	vernielen	18
vernietigd/_gid001188201_01.meta/609992	21.1468517187371	-13.6170712055364	1	vernietigen	18
vernielen/_gid001186201_01.meta/675625	-17.7894362018784	-11.4367937374661	4	vernielen	18
vernietigd/_gid001187001_01.meta/672227	24.6145091442388	5.1508691117481	3	vernietigen	18
vernietigde/crem001roma06_01.meta/109571	-14.6845696547058	20.1973193476082	2	vernietigen	18
vernielen/_gid001186201_01.meta/671917	-0.147526260087187	26.7896573643682	1	vernielen	18
vernietigd/hoev006were01_01.meta/58250	17.6736610058666	-16.9370141142076	1	vernietigen	18
vernietigd/_gid001188001_01.meta/281173	-8.51227069293705	23.3457559342592	1	vernietigen	18
vernietigd/_gid001187001_01.meta/774322	29.2779173280263	4.90738537335878	3	vernietigen	18
vernietigd/kerc007voll10_01.meta/3242	-0.734530100629237	15.1459061774039	1	vernietigen	18
vernielde/_gid001185201_01.meta/434396	-16.8687347363016	6.76846184505697	2	vernielen	18
vernietigen/_gid001185601_01.meta/667618	29.0751245264226	10.7797217256788	3	vernietigen	18
vernietigen/gerr002oude02_01.meta/27971	-12.4581626493463	17.9033448583951	2	vernietigen	18
vernietigen/crem001roma14_01.meta/81609	14.9310039646722	9.78313001293836	3	vernietigen	18
vernield/_van002189601_01.meta/70066	-14.6194173953931	-6.65481965572674	4	vernielen	18
vernietigd/_gid001185201_01.meta/348719	20.1186948626124	13.456464018849	3	vernietigen	18
vernietigden/_gid001185501_01.meta/514273	16.4139493822086	4.21787477724076	3	vernietigen	18
vernietigen/pier003inti01_01.meta/11659	1.97122195177223	22.5121138166301	1	vernietigen	18
vernietigen/_gid001187601_01.meta/710855	24.9293543792749	-4.92036928739601	3	vernietigen	18
vernield/_los001187601_01.meta/95093	24.3056331193307	6.49996515942661	3	vernielen	18
vernielde/_gid001190001_01.meta/627879	24.0515608695243	15.3830507468915	3	vernielen	18
vernield/_bel002188801_01.meta/52007	-25.8302829004672	-12.9387586374657	4	vernielen	18
vernietigen/schi018sinj01_01.meta/442202	0.652736096189378	18.5222707301679	1	vernietigen	18
vernietigd/vosm001amaz01_01.meta/49082	9.11812553024438	23.8326867300635	1	vernietigen	18
vernietigd/_bel002189301_01.meta/201365	-4.30139281474599	8.57583127882881	1	vernietigen	18
vernietigd/_gid001185501_01.meta/514035	8.18716382975729	0.0600628208628068	3	vernietigen	18
vernietigd/mult001idee04_01.meta/60176	1.19033003078459	-9.63282436911065	2	vernietigen	18
vernield/_gid001187201_01.meta/734833	-24.1869789116069	10.3369946607321	2	vernielen	18
vernietigt/_nie002nieu04_01.meta/284680	26.1416564427907	-0.615741475990358	3	vernietigen	18
vernielen/cost020lege03_01.meta/98911	-29.7157383992133	5.79055619897828	2	vernielen	18
vernietigd/_gid001188601_01.meta/845462	-10.5140582993316	-27.372843423112	2	vernietigen	18
vernielen/mult001idee01_01.meta/97199	18.9554318422376	-7.42436758844203	3	vernielen	18
vernietigt/crem001roma12_01.meta/128781	14.5987743741167	2.91424396790972	3	vernietigen	18
vernietigen/_die003187101_01.meta/126282	-10.3636306089022	31.8811826316092	3	vernietigen	18
vernietigd/_bel002188901_01.meta/187871	-28.7470563099469	1.9080828385749	2	vernietigen	18
vernielen/_gid001188201_01.meta/632557	5.81939336147172	-4.44247151817774	2	vernielen	18
vernield/calc002kind01_01.meta/165974	-27.4124417499027	2.04408645515605	2	vernielen	18
vernietigd/_gid001187501_01.meta/460793	31.1322089368165	4.47774864780762	3	vernietigen	18
vernielen/perk001wees01_01.meta/30547	8.48450926118504	16.7460732930146	2	vernielen	18
vernietigen/_gid001188301_01.meta/577735	-25.351515461163	11.9485274582551	2	vernietigen	18
vernietigde/albe002koni01_01.meta/71930	20.9806900508516	13.1961888689799	3	vernietigen	18
vernielen/brin017oost02_01.meta/105367	-18.8704512239407	13.6122498325917	2	vernielen	18
vernietigd/_gid001185701_01.meta/681818	15.6504042253985	-7.27670241976572	3	vernietigen	18
vernield/_gid001187601_01.meta/302707	-17.2117456408632	-1.47537770631411	4	vernielen	18
vernield/_gid001185601_01.meta/66955	17.3043567311306	16.1816723407704	3	vernielen	18
vernietigd/_gid001187701_01.meta/449109	18.5349497084091	-18.3268553800424	1	vernietigen	18
vernietigen/_gid001189001_01.meta/541411	22.7190124871594	-2.70117400781231	3	vernietigen	18
vernielen/_bel002189301_01.meta/89264	29.3446398033672	9.63053787967822	3	vernielen	18
vernield/haff003reiz01_01.meta/156849	-3.06841444901147	4.08910437410724	1	vernielen	18
vernield/loos005hist06_01.meta/8093	-17.5516374917068	14.8996814759773	2	vernielen	18
vernield/_gid001184401_01.meta/501303	-7.97414944849708	-29.1803737044555	2	vernielen	18
vernietigt/_gid001187801_01.meta/924065	-25.9076581139605	20.528872522628	2	vernietigen	18
vernield/_gid001189301_01.meta/687472	9.24973074490972	24.6180760083626	1	vernielen	18
vernielen/_gid001187301_01.meta/931638	-13.5172686012972	-5.31120308965075	4	vernielen	18
vernietigen/hoev006mens01_01.meta/5218	0.767780856865791	27.9257125379663	1	vernietigen	18
vernietigen/_gid001189201_01.meta/943028	-4.6416731577216	21.129813636043	1	vernietigen	18
vernietigd/huyg004bart01_01.meta/141512	-19.7732828458545	12.126598351522	2	vernietigen	18
vernield/_gid001188201_01.meta/102698	-22.4353593950344	-11.2979027907583	4	vernielen	18
vernield/_bel002188801_01.meta/73020	-4.34117668190302	3.43586247560013	1	vernielen	18
vernield/_gid001188301_01.meta/719989	-14.6121657296335	-20.5568273132694	4	vernielen	18
vernietigd/cons001gesc01_01.meta/118200	-24.0240276959828	4.79835312192888	2	vernietigen	18
vernielt/_gid001186801_01.meta/546933	6.96488204274632	1.53569366680087	1	vernielen	18
vernietigen/_gid001186401_01.meta/569951	37.8973159204178	3.68588313519396	3	vernietigen	18
vernield/_nie002nieu05_01.meta/72015	-4.02493640116683	7.49120020836254	1	vernielen	18
vernielt/_bel002189601_01.meta/59477	12.0960334885368	11.1666970508494	3	vernielen	18
vernielen/_bel002189601_01.meta/193449	-26.5760107926404	-11.6327445340681	4	vernielen	18
vernietigen/eren003over01_01.meta/33682	-7.496177926692	23.2938527118763	1	vernietigen	18
vernietigd/schi018roma03_01.meta/391254	13.6897427503204	-21.603249527839	2	vernietigen	18
vernietigd/_gid001189501_01.meta/210790	-22.3647551163291	1.68727165927195	2	vernietigen	18
vernield/_gid001188601_01.meta/756780	-10.7272577129309	-11.5752753792503	4	vernielen	18
vernield/_gid001188101_01.meta/279103	-2.9643004475154	-24.9616723716471	2	vernielen	18
vernield/mela002ring01_01.meta/42990	-5.17963436615755	-15.4861943266906	2	vernielen	18
vernield/_gid001187601_01.meta/734523	2.65709980305286	-11.9771772533041	2	vernielen	18
vernield/_bel002188901_01.meta/307856	9.9008482930225	-0.765049341858512	3	vernielen	18
vernield/boek013arno01_01.meta/44232	-3.75963480695097	-15.1877156345065	2	vernielen	18
vernield/_gid001185401_01.meta/402652	-4.42000315097736	-23.061715489141	2	vernielen	18
vernield/_gid001184701_01.meta/384860	-5.47525943607168	-3.60903894276171	4	vernielen	18
vernielde/zett001arno01_01.meta/30869	-11.6864106308499	4.79149874014136	2	vernielen	18
vernield/berg062vers01_01.meta/5530	12.018189095301	-9.33866383906831	2	vernielen	18
vernietigen/_nie002nieu07_01.meta/328669	7.06518091006782	18.6073271052266	2	vernietigen	18
vernielen/_gid001186801_01.meta/764122	-19.2704405636419	-15.6222283478545	4	vernielen	18
vernietigt/_bel002189401_01.meta/8888	27.0597106064289	0.36162855155834	3	vernietigen	18
vernietigen/_gid001185101_01.meta/364653	7.19931870094211	19.7996996892268	2	vernietigen	18
vernietigen/_gid001187401_01.meta/72186	-16.2477294438567	-24.7496802599126	2	vernietigen	18
vernield/blom013iwei01_01.meta/14004	-8.0667228053622	-28.0350917482753	2	vernielen	18
vernietigd/busk001litt20_01.meta/35848	-2.94785381938173	21.0733178174153	1	vernietigen	18
vernietigd/cons001gesc01_01.meta/165718	9.11431656376587	-19.3668959673699	2	vernietigen	18
vernietigd/_gid001186201_01.meta/2401	30.8695735509483	-0.991827875669406	3	vernietigen	18
vernietigd/haff003reiz01_01.meta/101534	24.9299698983432	-8.28501158208368	3	vernietigen	18
vernietigen/_gid001185201_01.meta/702463	25.0823358506833	1.32996956806317	3	vernietigen	18
vernietigd/haff003reiz01_01.meta/202771	2.10846462289092	15.1566397146298	3	vernietigen	18
vernielde/rott005doch01_01.meta/39966	-2.29852695750153	23.7244521388677	1	vernielen	18
vernield/_gid001188501_01.meta/140164	9.16537917843202	-20.9127707940985	2	vernielen	18
vernietigen/_bel002188701_01.meta/114702	25.1702293560256	3.52932602220157	3	vernietigen	18
vernield/_gid001185601_01.meta/167988	-15.592094013561	-9.47689072039968	4	vernielen	18
vernietigde/_bel002189101_01.meta/228098	-9.01038393199015	-24.045250422884	2	vernietigen	18
vernietigd/_die003187401_01.meta/209682	27.4975666500518	-0.974721763300566	3	vernietigen	18
vernietigd/_gid001186401_01.meta/615578	22.1446435315211	-5.90995638118813	3	vernietigen	18
vernield/_gid001188701_01.meta/800735	5.20594732114715	-5.93093540262126	2	vernielen	18
vernield/cons001leeu01_01.meta/124034	-4.62078070903618	-2.06032000196223	4	vernielen	18
vernield/_gid001184801_01.meta/32355	-15.1355933919873	-10.3398885988717	4	vernielen	18
vernield/_the002thet01_01.meta/77202	-9.71322388730692	-3.74093859025911	4	vernielen	18
vernietigd/_gid001183701_01.meta/408640	-29.6912681877845	15.1321487272229	3	vernietigen	18
vernietigd/_gid001186301_01.meta/437738	30.7502054857127	-8.62686116875624	3	vernietigen	18
vernielen/_gid001184601_01.meta/469732	-11.709068174161	-2.07135238525966	4	vernielen	18
vernietigen/_gid001185401_01.meta/588814	7.03780265214111	-1.67184278716995	3	vernietigen	18
vernietigde/_gid001189801_01.meta/356336	20.8837475309463	-14.6772444542944	1	vernietigen	18
vernietigd/calc002kind01_01.meta/347939	30.8711248803676	3.54209469334302	3	vernietigen	18
vernietigd/hase001tela01_01.meta/48498	-25.4287433015513	19.4823233976125	2	vernietigen	18
vernietigd/_twe002189501_01.meta/142113	4.91859857700485	10.7696847877603	1	vernietigen	18
vernielt/_gid001186301_01.meta/664116	-12.2107489796688	-11.0966001060699	4	vernielen	18
vernietigt/_gid001189901_01.meta/82913	30.511938194519	-5.09474086193036	3	vernietigen	18
vernietigen/schi018roma03_01.meta/146564	16.3848192132123	5.61350279775252	3	vernietigen	18
vernietigt/_nie002nieu08_01.meta/264064	24.2300606894412	16.8796547064953	3	vernietigen	18
vernietigde/_gid001185501_01.meta/3091	27.4948526249038	11.7513515184594	3	vernietigen	18
vernietigt/_gid001186401_01.meta/316376	1.9834316312563	23.6373654119162	1	vernietigen	18
vernietigde/_gid001184001_01.meta/221081	22.2448555514298	1.59894730584688	3	vernietigen	18
vernietigd/_die003186601_01.meta/95680	17.8788855557935	2.45793555752364	3	vernietigen	18
vernielen/_vla010185501_01.meta/144002	-9.90718358058032	4.20507208163365	1	vernielen	18
vernietigen/crem001roma09_01.meta/24849	29.1764902118749	-8.91027660545205	3	vernietigen	18
vernielen/rons001pedr01_01.meta/28542	-4.5210870882948	-12.7304767581184	2	vernielen	18
vernietigd/schi018roma02_01.meta/422268	-11.6804184619626	31.8084017718883	3	vernietigen	18
vernietigen/crem001roma12_01.meta/155156	-20.5049936679801	3.65522174907963	2	vernietigen	18
vernielde/_bel002189501_01.meta/148583	18.1854223423565	1.29028108342737	3	vernielen	18
vernielen/_gid001185601_01.meta/219508	-4.52769655004684	-25.5246845101106	2	vernielen	18
vernietigt/knep001stud04_01.meta/252472	21.5470529295285	-2.48374499449458	3	vernietigen	18
vernietigd/calc002star02_01.meta/189769	-28.6715593129576	0.154235143035696	2	vernietigen	18
vernietigen/_gid001185801_01.meta/304637	26.0964714596484	13.1887878168355	3	vernietigen	18
vernietigen/enge012uitg01_01.meta/14396	-3.40088834252488	16.8123819126706	1	vernietigen	18
vernietigde/_vla010185901_01.meta/24315	-1.23360472681746	3.83052835583089	1	vernietigen	18
vernietigd/_gid001186901_01.meta/727772	9.08108217484483	-22.5270843455963	2	vernietigen	18
vernield/mich092less01_01.meta/52606	0.574090498856998	-3.29923463950103	2	vernielen	18
vernietigd/_nie002nieu07_01.meta/163496	31.6830027590865	-8.13746063135094	3	vernietigen	18
vernietigen/lenn006onze04_01.meta/62112	30.6987379905931	10.4596390092358	3	vernietigen	18
vernield/_gid001187601_01.meta/785308	-32.7763146636014	-3.41408429789902	2	vernielen	18
vernield/_gid001189101_01.meta/616018	0.0300591842421147	-4.24851269427286	2	vernielen	18
vernielen/calc002kind01_01.meta/323327	-29.4432224566709	4.84195678168578	2	vernielen	18
vernield/korb002kwee01_01.meta/36138	8.5295706585675	-9.6568706408124	2	vernielen	18
vernietigd/_gid001188301_01.meta/149110	-0.364544807986887	-21.6197422117254	2	vernietigen	18
vernietigde/_gid001185701_01.meta/257203	37.2161419496117	2.99462654069984	3	vernietigen	18
vernietigd/boek013arno01_01.meta/32948	-0.358314804525125	4.71115755496906	1	vernietigen	18
vernielden/calc002uith01_01.meta/87995	-17.4444057958739	-14.4850677294959	4	vernielen	18
vernielen/_gid001185801_01.meta/662565	-26.0790017010732	11.0801239919	2	vernielen	18
vernietigd/crem001roma06_01.meta/59263	-1.39431284757952	-12.7245867152813	2	vernietigen	18
vernielde/wall010vors01_01.meta/303466	-24.4397235815624	20.6416455141986	2	vernielen	18
vernietigen/calc002star02_01.meta/38691	13.7563227169695	-14.1508211520849	3	vernietigen	18
vernield/_gid001186801_01.meta/766323	-15.1189380171925	-25.1293926636186	2	vernielen	18
vernielde/coup002hoog02_01.meta/18827	-13.1995108104633	2.98406583044488	2	vernielen	18
vernietigd/_gid001189901_01.meta/878110	10.6004186460411	-21.7701934582159	2	vernietigen	18
vernietigd/_gid001186501_01.meta/63108	-30.990262718305	-1.14383538987089	2	vernietigen	18
vernietigd/_nie002nieu07_01.meta/311910	0.906473118067112	29.1823843782908	1	vernietigen	18
vernietigd/haff003reiz01_01.meta/115240	-4.55624975782373	16.4605932094561	1	vernietigen	18
vernield/cons001gesc01_01.meta/56936	6.94740677090795	-8.79426870189822	2	vernielen	18
vernietigd/_gid001188001_01.meta/736675	17.4476423512882	-18.9396282198673	1	vernietigen	18
vernielt/_gid001186701_01.meta/450449	-16.0574830861068	-15.2844287558278	4	vernielen	18
vernietigen/_gid001189201_01.meta/875618	11.3561327090861	-4.4836341683119	2	vernietigen	18
vernietigen/_gid001185801_01.meta/470181	23.8062466780559	18.1511883998201	3	vernietigen	18
vernielde/_gid001184501_01.meta/432149	-8.79745557436562	-13.7346071481479	2	vernielen	18
vernield/_gid001188501_01.meta/505017	7.2176029663683	-20.8753458895537	2	vernielen	18
vernietigen/_vla010185501_01.meta/12082	17.5400250531052	-9.68484229506947	2	vernietigen	18
vernietigd/_bel002189901_01.meta/154391	-10.7919080334594	-29.1899729238235	2	vernietigen	18
vernielen/oltm001scha01_01.meta/437023	-12.7576499956611	5.87054022220356	2	vernielen	18
vernield/_gid001189801_01.meta/624921	-4.32955905883692	-3.66042261720227	4	vernielen	18
vernielen/zett001mijn01_01.meta/14328	-7.92906220517746	8.45400207535123	1	vernielen	18
vernielen/teen002nege01_01.meta/27204	9.93447457008875	-11.3451100790091	2	vernielen	18
vernield/_vla010185701_01.meta/164831	-24.5203572319666	-4.44090472049088	2	vernielen	18
vernield/_bel002189001_01.meta/192262	-18.0248811551509	-2.39202012574088	4	vernielen	18
vernielen/_gid001188001_01.meta/44457	-12.42816505325	-0.334582860913702	4	vernielen	18
vernietigd/_gid001185601_01.meta/84168	25.9561108799743	-4.72513958060565	3	vernietigen	18
vernield/will028belg06_01.meta/44699	11.58226723054	-17.5829506578008	2	vernielen	18
vernietigd/cons001gesc01_01.meta/66719	13.0521091614929	-22.5508706422944	2	vernietigen	18
vernietigen/_twe002189501_01.meta/52504	12.7834818266943	-3.33719466368545	2	vernietigen	18
vernield/bild002gesc01_01.meta/38073	-11.504510980325	-27.6801671064349	2	vernielen	18
vernield/haff003lotg01_01.meta/43617	-8.41903366043245	7.50430769533919	1	vernielen	18
vernietigde/mast002wilh01_01.meta/43134	-3.70002710785627	15.1692333664402	1	vernietigen	18
vernietigd/_gid001186501_01.meta/103121	-18.3286168120554	12.5563913788894	2	vernietigen	18
vernield/enge012uitg01_01.meta/48610	15.46926928712	-2.59980074384744	3	vernielen	18
vernield/bodd003stur01_01.meta/13639	-19.9624988527859	-11.6224214346273	4	vernielen	18
vernietigd/boek014veld01_01.meta/56059	10.5035363999657	1.02575538959194	3	vernietigen	18
vernielen/_gid001187601_01.meta/175281	-22.4892803407553	-2.48912109184458	4	vernielen	18
vernield/mees009zeve01_01.meta/23587	-12.8599997909983	10.5274587231899	4	vernielen	18
vernietigd/_gid001187801_01.meta/705202	-0.451189906988749	-20.424120674388	2	vernietigen	18
vernield/_los001186901_01.meta/46579	8.87098099004151	-1.61600662170822	3	vernielen	18
vernietigde/_gid001185101_01.meta/374678	-12.3290136421096	30.1814269392067	3	vernietigen	18
vernielen/_gid001186601_01.meta/579497	17.5934691928893	-5.06279435262059	3	vernielen	18
vernietigen/_nie002nieu01_01.meta/161777	-16.3582456662168	19.7330692735304	2	vernietigen	18
vernield/_gid001184501_01.meta/119159	13.9512697465638	-9.33013777841349	2	vernielen	18
vernield/lief001uitd01_01.meta/47573	-13.6034930756063	-16.1742495531976	3	vernielen	18
vernielen/_gid001185601_01.meta/212109	-7.73332588710717	-23.9384801644376	2	vernielen	18
vernielen/_gid001189401_01.meta/74457	11.4238202710004	-6.55029654632282	2	vernielen	18
vernielde/_gid001188201_01.meta/785269	-27.5584499573418	-12.6265299824067	4	vernielen	18
vernietigt/_gid001188501_01.meta/49857	-1.70330508139863	-15.9351698010049	2	vernietigen	18
vernietigd/_gid001185501_01.meta/383912	-26.9299909947179	-14.1425892332218	4	vernietigen	18
vernietigen/_gid001184401_01.meta/464283	17.7392842677257	5.47587176263583	3	vernietigen	18
vernielt/knep001stud04_01.meta/29423	-8.14601829661779	-14.9320121562727	2	vernielen	18
vernielen/_gid001184701_01.meta/683950	1.72571963296031	-3.71040399191184	2	vernielen	18
vernielen/_gid001185101_01.meta/525112	-18.1210719391576	-9.77900171749818	4	vernielen	18
vernielde/_gid001189401_01.meta/67934	-5.11194584910055	-21.8274816042676	2	vernielen	18
vernielen/_gid001189401_01.meta/679093	-13.9872500572277	10.0268280380421	4	vernielen	18
vernield/lenn006onze05_01.meta/56312	-5.52890455742898	-18.4414158786938	2	vernielen	18
